FECHA_ACCIDENTE,CONDICION_VICTIMA,GRAVEDAD_VICTIMA,TIPO_ACCIDENTE,SEXO_VICTIMA,EDAD_VICTIMA,CANTIDAD_VICTIMAS,DIRECCION_ACCIDENTE,LATITUD,LONGITUD,1VIA_TIPO,1VIA_NUM,1VIA_NOM,1SUFIJO,2VIA_TIPO,2VIA_NUM,2VIA_NOM,2SUFIJO,COMPLEMENTO
2018-08-28,Peaton,Herido,Atropello,M,15,1,CALLE 24 CARRERA 18,10.955735,-74.779167,CALLE,24,,,CARRERA,18,,,
2018-08-28,Peaton,Herido,Atropello,M,71,1,CALLE 35 CARRERA 35,10.974728,-74.780815,CALLE,35,,,CARRERA,35,,,
2018-08-28,Conductor,Herido,Choque,F,53,1,CALLE 80B CARRERA 39,10.986945,-74.821459,CALLE,80B,,,CARRERA,39,,,
2018-08-28,Acompañante,Herido,Choque,F,12,1,CALLE 46 CARRERA 15 SUR,10.922975,-74.802692,CALLE,46,,,CARRERA,15,,SUR,
2018-08-28,Acompañante,Herido,Choque,M,12,1,CALLE 46 CARRERA 15 SUR,10.922975,-74.802692,CALLE,46,,,CARRERA,15,,SUR,
2018-08-28,Acompañante,Herido,Choque,M,54,1,CALLE 46 CARRERA 15 SUR,10.922975,-74.802692,CALLE,46,,,CARRERA,15,,SUR,
2018-08-28,Motociclista,Herido,Choque,M,39,1,CALLE 46 CARRERA 15 SUR,10.922975,-74.802692,CALLE,46,,,CARRERA,15,,SUR,
2018-08-28,Pasajero,Herido,Choque,M,20,1,CARRERA 15 SUR CALLE 76,10.922826,-74.805247,CARRERA,15,,SUR,CALLE,76,,,
2018-08-28,Pasajero,Herido,Choque,M,27,2,CARRERA 15 SUR CALLE 76,10.922826,-74.805247,CARRERA,15,,SUR,CALLE,76,,,
2018-08-28,Pasajero,Herido,Choque,M,35,1,CARRERA 15 SUR CALLE 76,10.922826,-74.805247,CARRERA,15,,SUR,CALLE,76,,,
2018-08-28,Peaton,Herido,Choque,M,45,1,CARRERA 43 CALLE 99,10.990816,-74.80565,CARRERA,43,,,CALLE,99,,,
2018-08-29,Peaton,Herido,Atropello,M,25,1,CALLE 90 CARRERA 51B,11.008153,-74.822291,CALLE,90,,,CARRERA,51B,,,
2018-08-29,Motociclista,Herido,Choque,F,42,1,CALLE 110 CARRERA 9G,11.033264,-74.830955,CALLE,110,,,CARRERA,9G,,,
2018-08-30,Conductor,Herido,Atropello,M,45,1,CALLE 45 CARRERA 3A1,10.9613,-74.793272,CALLE,45,,,CARRERA,3A1,,,
2018-08-30,Peaton,Herido,Atropello,M,37,1,CALLE 45 CARRERA 3A1,10.9613,-74.793272,CALLE,45,,,CARRERA,3A1,,,
2018-08-30,Peaton,Herido,Atropello,M,64,1,CARRERA 4B CALLE 23,10.942172,-74.779053,CARRERA,4B,,,CALLE,23,,,
2018-08-30,Pasajero,Herido,Choque,M,56,1,CALLE 42 CARRERA 24,10.965989,-74.789863,CALLE,42,,,CARRERA,24,,,
2018-08-30,Motociclista,Herido,Choque,M,45,1,CALLE 56 CARRERA 19,11.011005,-74.817885,CALLE,56,,,CARRERA,19,,,
2018-08-31,Motociclista,Herido,Atropello,M,33,1,CALLE 104 CARRERA 13,10.965426,-74.8333,CALLE,104,,,CARRERA,13,,,
2018-08-31,Pasajero,Herido,Atropello,M,31,1,CALLE 104 CARRERA 13,10.965426,-74.8333,CALLE,104,,,CARRERA,13,,,
2018-08-31,Peaton,Herido,Atropello,M,57,1,CALLE 104 CARRERA 13,10.965426,-74.8333,CALLE,104,,,CARRERA,13,,,
2018-08-31,Peaton,Herido,Choque,F,56,1,CARRERA 24 CALLE 60,10.971385,-74.802932,CARRERA,24,,,CALLE,60,,,
2018-08-31,Motociclista,Herido,Choque,M,26,1,CARRERA 55 CALLE 80,11.006037,-74.810001,CARRERA,55,,,CALLE,80,,,
2018-09-01,Peaton,Herido,Atropello,M,36,1,CARRERA 42 CALLE 52,10.983778,-74.792004,CARRERA,42,,,CALLE,52,,,
2018-09-01,Conductor,Herido,Choque,M,70,1,CALLE 45 CARRERA 24,10.966522,-74.791108,CALLE,45,,,CARRERA,24,,,
2018-09-01,Motociclista,Herido,Choque,M,33,1,CALLE 76 CARRERA 51,11.001204,-74.807747,CALLE,76,,,CARRERA,51,,,
2018-09-01,Pasajero,Herido,Choque,F,28,1,CARRERA 27 CALLE 40,10.968377,-74.787078,CARRERA,27,,,CALLE,40,,,
2018-09-01,Motociclista,Herido,Choque,M,35,1,CALLE 110 CARRERA 6Q,10.951609,-74.834476,CALLE,110,,,CARRERA,6Q,,,
2018-09-01,Pasajero,Herido,Choque,M,30,1,CALLE 110 CARRERA 6Q,10.951609,-74.834476,CALLE,110,,,CARRERA,6Q,,,
2018-09-01,Motociclista,Herido,Choque,M,40,1,CALLE 30 CARRERA 15,10.951529,-74.786192,CALLE,30,,,CARRERA,15,,,
2018-09-01,Motociclista,Herido,Choque,M,28,1,CARRERA 12B CALLE 108,10.965056,-74.837415,CARRERA,12B,,,CALLE,108,,,
2018-09-01,Acompañante,Herido,Choque,M,66,1,CARRERA 14 CALLE 60,10.960355,-74.806737,CARRERA,14,,,CALLE,60,,,
2018-09-01,Motociclista,Herido,Choque,M,36,1,CARRERA 14 CALLE 60,10.960355,-74.806737,CARRERA,14,,,CALLE,60,,,
2018-09-02,Motociclista,Herido,Choque,F,27,1,CALLE 110 CARRERA 38,11.033264,-74.830955,CALLE,110,,,CARRERA,38,,,
2018-09-02,Acompañante,Herido,Choque,M,19,1,CALLE 6 CARRERA 38,10.970235,-74.771272,CALLE,6,,,CARRERA,38,,,
2018-09-02,Motociclista,Herido,Choque,M,44,1,CALLE 6 CARRERA 38,10.970235,-74.771272,CALLE,6,,,CARRERA,38,,,
2018-09-02,Motociclista,Herido,Choque,M,29,1,CALLE 61 CARRERA 27,10.97552,-74.80326,CALLE,61,,,CARRERA,27,,,
2018-09-03,Motociclista,Herido,Choque,M,26,1,CALLE 110 CARRERA 13C,10.970648,-74.837341,CALLE,110,,,CARRERA,13C,,,
2018-09-03,Motociclista,Herido,Choque,M,27,1,CALLE 30 CARRERA 26,10.965238,-74.782766,CALLE,30,,,CARRERA,26,,,
2018-09-03,Acompañante,Herido,Choque,F,8,1,CALLE 53D CARRERA 24,10.970848,-74.79846,CALLE,53D,,,CARRERA,24,,,
2018-09-03,Acompañante,Herido,Choque,M,12,1,CALLE 53D CARRERA 24,10.970848,-74.79846,CALLE,53D,,,CARRERA,24,,,
2018-09-03,Conductor,Herido,Choque,F,40,1,CALLE 53D CARRERA 24,10.970848,-74.79846,CALLE,53D,,,CARRERA,24,,,
2018-09-03,Motociclista,Herido,Choque,M,81,1,CARRERA 44 CALLE 62,10.988016,-74.797725,CARRERA,44,,,CALLE,62,,,
2018-09-03,Motociclista,Herido,Choque,F,32,1,CALLE 92 CARRERA 44,11.002913,-74.826681,CALLE,92,,,CARRERA,44,,,
2018-09-04,Motociclista,Herido,Choque,M,41,1,CALLE 110 CARRERA 46,11.033264,-74.830955,CALLE,110,,,CARRERA,46,,,
2018-09-04,Acompañante,Herido,Choque,M,21,1,CALLE 75 CARRERA 15,10.964388,-74.815605,CALLE,75,,,CARRERA,15,,,
2018-09-04,Motociclista,Herido,Choque,M,31,1,CALLE 75 CARRERA 15,10.964388,-74.815605,CALLE,75,,,CARRERA,15,,,
2018-09-04,Ciclista,Herido,Choque,M,72,1,CARRERA 27 CALLE 38,10.967666,-74.785591,CARRERA,27,,,CALLE,38,,,
2018-09-04,Motociclista,Herido,Choque,M,28,1,CARRERA 43 CALLE 65,10.987595,-74.799776,CARRERA,43,,,CALLE,65,,,
2018-09-05,Peaton,Herido,Atropello,M,11,1,AVENIDA CIRCUNVALAR CARRERA 6,10.944577,-74.776545,AVENIDA,,CIRCUNVALAR,,CARRERA,6,,,
2018-09-05,Peaton,Herido,Atropello,M,11,1,AVENIDA CIRCUNVALAR CARRERA 6,10.944577,-74.776545,AVENIDA,,CIRCUNVALAR,,CARRERA,6,,,
